episode,reward,loss,energy_saving,latency,sla_violations,active_links,cluster_count
169,-152.11798603850983,22.600935568809508,0.8062132500000001,16.513520066040073,44.74885844748858,205,4
170,-129.31244542615295,22.208798294067382,0.8067622500000001,15.21660220867303,43.89140271493213,200,2
171,-126.05504240767608,21.187782337665556,0.8067127500000001,15.110449312880933,24.413145539906104,200,3
172,-150.81373951541218,21.90177629709244,0.8065282500000001,16.312906955775357,28.31858407079646,200,3
173,-189.72372799217567,21.81703116416931,0.8063977500000001,18.195741690502462,17.03056768558952,200,5
174,-91.07688617487673,21.387958533763886,0.8053695000000002,13.422794389973365,17.647058823529413,200,3
175,-146.74285456803057,20.99653874874115,0.8051355000000001,15.985427585436888,21.818181818181817,203,3
176,-154.40417972185585,21.02059547185898,0.8066115,16.526593577653262,40.0,202,4
177,-150.30800430093961,22.518634865283968,0.8065935000000002,16.291042032910138,13.425925925925927,202,3
178,-165.90791845376899,21.34232099056244,0.8053132500000001,17.28043819908969,42.78606965174129,203,2
179,-155.88833457506612,21.199357120990754,0.8058712500000001,16.612983886308918,12.5,200,3
180,-134.0949270733288,20.147275664806365,0.8059207500000001,15.567130661480796,6.25,202,3
181,-117.1395558039412,20.172427935600282,0.8042242500000001,14.645130944618012,16.23931623931624,200,3
182,-123.22805643507776,19.3560431432724,0.8049285000000002,15.013018943961178,24.43438914027149,202,3
183,-149.38785964724303,20.304135949611663,0.8064787500000001,16.348891933800928,12.875536480686694,201,3
184,-56.24992155612287,19.3102543592453,0.8047575,11.53497401808519,13.333333333333334,202,3
185,-104.04453499855826,20.023918557167054,0.8046742500000001,14.031662388042957,44.19642857142857,202,3
186,-118.87682761635077,18.799281136989592,0.80670375,14.881861412233757,21.69811320754717,200,3
187,-149.0864373317327,18.245575304031373,0.8065665000000002,16.1990463915066,15.283842794759824,202,3
188,-125.02345322540162,18.559780058860778,0.8062335000000002,15.117587573913744,12.669683257918551,200,4
189,-139.85987502093138,18.89352433681488,0.80530425,15.843493734376702,22.325581395348838,200,3
190,-154.35855716497912,17.777813477516176,0.8059117500000003,16.52010160416293,26.94063926940639,203,3
191,-137.31297269645654,18.893733506202697,0.8065440000000001,15.589636608536766,33.035714285714285,200,3
192,-152.0975425631369,18.18259844303131,0.8063415,16.380195868405384,16.216216216216218,200,3
193,-116.4944998159764,18.258243131637574,0.8055382500000001,14.60955998782404,23.30508474576271,200,5
194,-109.05511544370184,18.30758633375168,0.8062672500000002,14.440235172910015,25.108225108225106,200,4
195,-118.17226450003938,18.304995572566988,0.8052030000000002,14.772057268013588,19.63470319634703,200,3
196,-126.82869623466792,17.349973673820497,0.8049600000000001,14.880104257685616,25.862068965517242,200,3
197,-127.04208226867529,17.626279840469362,0.80667,15.148864819695909,23.076923076923077,200,3
198,-138.85999763438147,17.049457433223726,0.8061907500000001,15.85523230499141,14.225941422594143,200,3
199,-141.45238536379412,17.06818575143814,0.8054325,15.91194519051142,40.61135371179039,206,3
200,-109.28182815804531,17.08353973865509,0.8066880000000001,14.164188239097243,10.091743119266056,200,3
201,-148.72457749395954,16.951183228492738,0.8057565000000001,16.346640032214015,25.213675213675213,203,4
202,-123.68825374396103,17.154954981803893,0.8067532500000002,15.079077361468471,14.473684210526317,200,3
203,-124.78698930387135,17.51344686985016,0.8064337500000002,15.106912960849202,20.975609756097562,200,5
204,-169.42641468149935,16.335279614925383,0.8063842500000001,17.165665858662557,46.95652173913044,204,4
205,-146.61151824381258,15.707273287773132,0.8067757500000002,16.087418741000437,13.36206896551724,203,3
206,-111.51321451965742,17.055553810596464,0.8050117500000001,14.302571923933556,17.48878923766816,205,4
207,-87.87349272606649,16.209617331027985,0.8054865000000002,13.112510601893355,48.58490566037736,201,2
208,-175.91455561832356,16.228233358860017,0.8066092500000002,17.446562674175194,22.93577981651376,201,3
209,-101.93866544477783,17.352799611091612,0.8056687500000002,13.99512154104664,11.004784688995215,200,3
210,-131.3411443709958,17.38266936779022,0.8055742500000003,15.55519479055692,14.537444933920703,200,3
211,-122.31749375481883,16.94516452550888,0.8067375000000001,15.043102950965755,8.695652173913043,202,3
212,-81.08401561522935,16.320410368442534,0.8053942500000001,12.6786268797952,11.934156378600823,202,3
213,-90.89831648894604,17.071807062625886,0.80476875,13.207296412715317,7.834101382488479,202,3
214,-137.26848487724624,17.91654556751251,0.8054662500000002,15.72649227523176,49.54545454545455,202,2
215,-112.86349603140576,19.034484395980837,0.8067150000000001,14.529012371702478,9.426229508196721,200,3
216,-130.7708447372348,17.96249235153198,0.8056035000000001,15.095205742744634,20.535714285714285,201,3
217,-167.23816206312893,18.013019795417787,0.8064585000000002,17.19433774251442,7.52212389380531,200,3
218,-148.14456914504248,18.75547624588013,0.8056170000000001,16.094164484428003,27.155172413793103,202,3
219,-135.1458318305413,18.95698459982872,0.8057835000000001,15.627018577411214,5.0228310502283104,200,3
220,-69.37808952225339,18.230225138664245,0.8047755000000001,11.998621726359675,25.75107296137339,202,4
221,-152.7422060552527,19.29068514585495,0.8065147500000001,16.588189573547705,10.891089108910892,200,3
222,-109.87125987344864,18.51149332046509,0.80510625,14.309397668463227,25.454545454545453,200,3
223,-143.26579704321438,18.54064819574356,0.8048812500000001,15.859832577278473,19.313304721030043,200,3
224,-146.30250178542167,18.33240115404129,0.8061637500000001,16.00958567049413,17.29957805907173,201,3
225,-104.80268809645352,18.588819208145143,0.8057092500000002,14.09481370594387,6.8807339449541285,203,3
226,-115.46286316455557,18.570003168582915,0.8054685000000003,14.688616524208976,1.2711864406779663,200,3
227,-96.98412619300571,17.69812202692032,0.8052525000000001,13.761076694698072,16.071428571428573,203,3
228,-155.58408670666407,17.46190448284149,0.8062672500000002,16.442036153280068,34.883720930232556,200,4
229,-113.43970646247216,18.77360769033432,0.8068522500000003,14.417056486168708,30.555555555555557,204,3
230,-135.48755236318334,17.812622895240782,0.8063820000000002,15.677212054898297,9.502262443438914,202,3
231,-130.557332839344,16.566002781391145,0.8053830000000001,15.29330809614124,47.11538461538461,200,4
232,-152.18597067978874,17.088136084079743,0.8067015000000001,16.364307842391423,13.502109704641349,200,3
233,-108.43522204637343,17.065536277294157,0.8056237500000001,14.365298150050217,14.479638009049776,200,3
234,-82.40012135736062,16.705363006591796,0.8058892500000002,12.928132439362132,22.869955156950674,200,3
235,-114.44394314195739,17.2861288356781,0.8050657500000001,14.422840305907739,0.4273504273504274,200,3
236,-76.98159579567587,17.788455624580383,0.8047822500000001,12.663311394095102,2.336448598130841,201,3
237,-50.17626474876736,16.946895139217375,0.8048790000000002,11.377270186011541,14.71861471861472,200,3
238,-112.61981043710627,17.192600524425508,0.8058555000000002,14.584674092781079,13.716814159292035,200,4
239,-144.82600133655328,17.34356612443924,0.8053830000000001,15.950374242849023,29.767441860465116,201,4
240,-149.542690791866,17.505136704444887,0.8065912500000002,15.957363150557782,18.75,200,3
241,-107.17536561543456,16.590154349803925,0.8057565000000002,14.152188931866709,40.43478260869565,200,2
242,-174.44081710872567,17.209047473669052,0.8064540000000001,17.41495592251565,8.444444444444445,201,3
243,-101.47592187565007,17.142320787906648,0.8054460000000003,13.77770253165148,7.52212389380531,200,3
244,-81.25556541184963,17.44488060235977,0.8058937500000002,12.94285206238481,5.454545454545454,200,3
245,-112.52260143081834,16.750304059982298,0.80451225,14.314971040540001,5.803571428571429,200,3
246,-156.98367310676278,16.023034994602202,0.80583075,16.633328533095096,11.162790697674419,200,3
247,-84.96194169482008,17.044900555610656,0.8049622500000001,13.093288579268005,8.583690987124463,200,3
248,-137.49492151878303,16.415330963134764,0.805977,15.842004721268415,16.7420814479638,200,3
249,-150.34055710613558,16.222916343212127,0.8065800000000002,16.272961821232663,41.90871369294606,203,2
250,-117.79509549984623,16.725832555294037,0.8060242500000001,14.672777694609511,26.339285714285715,201,4
251,-122.92943083412254,16.024525747299194,0.805446,14.967781064425303,46.58119658119658,202,2
252,-90.41918455726193,16.003053176403046,0.8068342500000001,13.391337632410046,4.8034934497816595,200,3
253,-114.4037676362966,16.401149230003355,0.8065080000000002,14.607522066694962,11.79245283018868,202,3
254,-82.64210974677555,16.285054457187652,0.8052795,13.085328977225505,28.879310344827587,200,3
255,-141.18080816617135,16.283350224494935,0.8064247500000001,15.782218394978527,14.347826086956522,208,3
256,-186.45888118558494,16.037750637531282,0.80546625,17.914292539058057,29.613733905579398,202,3
257,-136.28832733233529,17.12764345884323,0.8055990000000003,15.525651496052955,10.599078341013826,200,3
258,-126.11194146066136,19.367430448532104,0.8066385000000001,15.145864171536868,2.1367521367521367,200,3
259,-109.23010803750472,16.53720840215683,0.8058780000000002,14.353983327819854,17.46724890829694,201,3
260,-71.82162217831956,17.037273981571197,0.8056440000000002,12.551056609241947,14.666666666666666,202,3
261,-138.8218852807888,18.088456015586853,0.8064630000000002,15.73875810037291,5.263157894736842,200,3
262,-123.29185868895968,16.990452704429625,0.8065125000000001,14.976643016607664,10.91703056768559,200,3
263,-92.81009373450891,16.638818233013154,0.8053155000000001,13.460308844051243,10.091743119266056,200,3
264,-74.47654202839749,17.769684619903565,0.8048857500000001,12.492376749514873,12.5,201,3
265,-131.31935925058585,16.570906579494476,0.8062627500000003,15.427179114620742,18.636363636363637,200,3
266,-128.38855332892842,17.776878168582915,0.8067262500000002,15.226600058275098,14.035087719298245,202,3
267,-101.60744679666459,18.662292881011965,0.8057272500000002,13.769045568982085,24.878048780487806,202,3
268,-109.62377511765239,18.982546191215516,0.8068500000000001,14.35385854494365,7.423580786026202,200,3
269,-127.22254111447108,18.52706238746643,0.8059635,14.993952600507654,11.46788990825688,200,3
270,-165.68038526517432,18.043320295810698,0.8065057500000001,17.031832533642188,26.495726495726498,200,5
271,-131.5258206483901,18.26463649272919,0.8065170000000002,15.238684884280069,17.24137931034483,203,3
272,-89.92253356455086,18.260343549251555,0.8056822500000002,13.482053152543656,29.596412556053814,200,4
273,-121.59166062678358,18.461160349845887,0.8066565000000001,15.043330730219868,10.572687224669604,200,3
274,-178.2723980421868,19.655441453456877,0.8065170000000002,17.679106144250305,46.28099173553719,204,2
275,-132.24928200298174,19.282210800647736,0.8069152500000001,15.344040015350412,21.973094170403588,201,4
276,-153.85819010322527,18.671191182136536,0.8064742500000002,16.34676063754489,29.87551867219917,203,4
277,-128.0396504585245,19.275173196792604,0.8055090000000001,15.260444968754005,14.15525114155251,202,3
278,-122.73383488348969,19.236872203350067,0.804942,14.988273378091165,35.96491228070175,200,3
279,-107.08701595428164,21.024619266986846,0.8062560000000001,14.309601626222939,3.0837004405286343,201,3
280,-90.48831198190024,19.693459482192992,0.8054887500000002,13.288479207890923,4.524886877828054,200,3
281,-18.99095082261527,18.578028581142426,0.8050140000000002,9.87608952733806,4.741379310344827,200,3
282,-138.11947357362925,19.619998302459717,0.8046900000000002,15.647444889016821,24.778761061946902,202,4
283,-115.37861824326079,19.12979179382324,0.8067397500000001,14.474773636893216,17.937219730941703,200,3
284,-97.23605607437956,18.967235374450684,0.8059387500000001,13.727552237859049,8.962264150943396,201,3
285,-131.5078648376607,18.256852366924285,0.8057767500000003,15.279693679907744,13.41991341991342,201,3
286,-99.73527429942239,19.04550743341446,0.8064022500000001,13.939587237604258,10.232558139534884,205,3
287,-46.518575874239716,18.50349390745163,0.8043525000000002,10.989787711698291,17.84037558685446,200,4
288,-118.62316375238426,17.69483984231949,0.8061187500000002,14.815842689793335,6.796116504854369,200,3
289,-138.15541942940646,17.641131920814516,0.8064157500000002,15.510877864769382,9.913793103448276,200,3
290,-116.31923970147109,17.688931005001066,0.8047215000000001,14.691959638365965,30.046948356807512,202,4
291,-120.70884523535854,16.70378471136093,0.8067397500000001,14.803906378452616,16.972477064220186,202,5
292,-113.66664410633109,17.7889878821373,0.8064022500000001,14.444086268093146,2.262443438914027,200,3
293,-146.71735021707852,17.49060881614685,0.8051085,16.03656154523359,12.5,202,3
